source,sha256original,benign,sha256,family,malware,qtdvendor,apidetected,paramdetected,tracedetected,identical,similar,new,deleted,similarity
repack,A5F6EBC0B06FC1E75BA2D1AFDD812D2B4AFA3DFD604A7948F5026FDD015D8048,True,E398B2CCCD3BE3262BBBEDB24B51F5899107D48197FEFBC0BA54BDDDC460116B,gappusin,True,18,False,False,False,2026,73,200,209,0.8812527185732927
repack,967C5C42D5476BEE83291E36FBD6AF54ED2AE1BB6C7B6BCCD20A37A526EA4181,True,B0366A1A16BB8D01079D32C408EE55F00AC2ABD724FE42E338E2BF182259E6B3,gappusin,True,17,False,False,False,2944,1,1,6,0.9993211133740665
repack,A2BE4ECF9F9938E84FE0BB69CCDF09D6290DDEA234821472392EA36670224CD6,True,B9E6C34E893CCC3383381765DB13A1A63D6068B3B69F173A1324A770A7AB1BDD,gappusin,True,22,False,False,False,2152,7,1,10,0.9962962962962963
repack,E9EAFE9CE28C0DBAFB5CA2F8F1B54C8887E36ABEC1D6EA63B8E8CFA2AE2DE5F4,True,DBB251ED9EC0C8B3BC1E5CA87DA314471F7555AEE5BA95D84D6238607F7A68DD,gappusin,True,22,False,False,False,69,2,1,10,0.9583333333333334
repack,33FAFBEF95304A3F5D4D82BE15F2C431760D3E9C836C4C922A285BB6C227B673,True,638EF4CD0EB20FC98E5F21F0E3EC578E1C6D5D5B8E0D29C8333AD394A98A49CB,gappusin,True,21,False,False,False,438,1,1,6,0.9954545454545455
repack,A481C3E3197217C5C7B6561D33165E87F6FB72F152618E4AF133C95B04E57181,True,8BE06BECCAA06E14A2F7B330249FBE7D0963446DCD4D2293DC912ABEF0F81AAB,gappusin,True,23,False,False,False,2250,1,1,6,0.9991119005328597
repack,7B94EDC77B77E37101A36D7F75E1BFC718DCF9370B86867EEB377A104011EAA8,True,D69876E4C9AB2E5A8E3B8C32A86EBAD7D05920A6C23508E964E1B9D55FC955CD,gappusin,True,24,False,True,False,265,6,1,10,0.9742647058823529
repack,5366B65C7C616618CAF58ABC750F6DA0AF8882D79A9E2BB3B2BA6C83A1F2518D,True,085C0B6C3DBE375F8CC7148AF32440DA3F48CCF0070CE905BA6B317090C26215,gappusin,True,24,False,True,False,833,10,1,10,0.9869668246445498
repack,A2BDF2AD83FDF7B2602F1495825FBCA2E93BD97A57EF1C3DB912FA2BBDD4A5C0,True,A6FDEB395AFBA4E8229FEA2CAFEFF7DE57D98ED8A71ED38425E73634B08E0991,gappusin,True,15,False,False,False,2947,2,0,0,0.9993218040013564
repack,2E3E3A3BDE2D28A5F04B44035F9BDA06F9CCA03B70D0A0CAD2DE09E14C1156B9,True,5BC868F167F715422F33A1A80AF93E88A717E66CA8A1DF7129EEA55BAC04FB29,gappusin,True,8,False,False,False,2645,2,0,0,0.9992444276539478
repack,B47452FE3918C8988F728049FF5E9761474D0BAA4BED812C3A5FB7B8477C8EC7,True,75638382CF831FB7D88736E9D7BEE823974693CBA4721F6CF31A648D15B82B61,gappusin,True,21,False,False,True,3610,1,1,6,0.9994462901439646
repack,DC2839B99397C572CFA680B5E9BDA56E2511A9FD1892D04D85363DC4742C868A,True,4BB15BE3084DB1079579637EC0685F51C618E224B132B533C24DF31C84C7DE50,gappusin,True,12,False,False,False,1121,1,4,6,0.9955595026642984
repack,E9EAFE9CE28C0DBAFB5CA2F8F1B54C8887E36ABEC1D6EA63B8E8CFA2AE2DE5F4,True,8E623CE8D4956F021A11EB2F3ADB32D3104511F75CE673D3B51A0BF1BA5E3056,gappusin,True,18,False,False,False,64,2,6,15,0.8888888888888888
repack,A5F6EBC0B06FC1E75BA2D1AFDD812D2B4AFA3DFD604A7948F5026FDD015D8048,True,CADF2900BC9EB64BB4B9C7D041D78EDE35F173185D49897F1983DDDC75810FD4,gappusin,True,18,False,False,False,2026,73,200,209,0.8812527185732927
repack,CF298EC78484D377321DAD08A85C3DF705DD1AED521EF7C931DFCE41C6B77526,True,7D4AC7C162F143138E2B3AFB4A25FFE5A91024B74555E74AFCAD073ECBA298E2,gappusin,True,19,False,False,False,267,2,1,10,0.9888888888888889
repack,A9B4F7BB917F29978CE96EA36CDD8CBF22349872717EB773EFD76A0A7E1CE02D,True,F5DA02DA324CC8184793763840FADCF2D42D61EBD137CCAE09C5270E78CF2399,gappusin,True,18,False,False,False,1616,1,1,6,0.9987639060568603
repack,99EE41DC9B8DB4901B10F089EEF093A8E555779408FDD837DC007675D93A8789,True,EEB199EDCF03777A531819EE92CD6104170D35777AB356F0D2ED9B3FE023A330,gappusin,True,23,False,False,False,268,1,1,6,0.9925925925925926
repack,2E3E3A3BDE2D28A5F04B44035F9BDA06F9CCA03B70D0A0CAD2DE09E14C1156B9,True,3A68EFCA2CE3CD2387C81D73E624559EA7B1206B2261A3EE411ED25EB72C885A,gappusin,True,13,False,False,False,2645,2,0,0,0.9992444276539478
repack,F3DC900969294DD471DC9E0EB175139D48A8A679AEBD79F27B4A72C6C911EDB8,True,E7B3C42B0D99D8473ACB7A582CB2D6B45C72A19BC908518C8062C9A8BE807070,gappusin,True,20,False,True,True,839,7,4,0,0.991725768321513
repack,EAADE1D931C1D1783AC5B2B4CF87CB4F86E9E76816A421C7B3B95B0FB4A3271E,True,BBE0D3CCEC66DAB6EE0CF02B6662B39D4EE03A816BCB123E4FC3B0D4380BDEDA,gappusin,True,20,False,False,False,18,1,1,10,0.9
repack,B6534EABC3DA122B2C5A5EB5FFDF4215EBD5738F1033690DBBAC3A592A122062,True,26C016C2ACD69865933C0F15B06A57D57ABCBB4D3FE1B5FAA9D3791390B595DD,gappusin,True,20,False,False,False,864,2,1,10,0.9965397923875432
repack,86CCA8CE709BEA710324CF8854CB19E7478B664837EA1CFC1965C9DB305F4852,True,6C7020C906F499BEEBE25C55317B78FC6268470FDDE8F310285A832FCF437FC7,gappusin,True,22,False,False,False,2655,2,0,3,0.9992472713586752
repack,B614AFE26F588B0B654C24B040E893B66129B4A77996B7ABC9C478285772041D,True,9B4198A93DC331ABAECAE5EAF92CC39E4670261AD0C28C7E1D0376D5AAD25885,gappusin,True,24,False,False,False,138,1,7,12,0.9452054794520548
repack,EBE48903705C892B53DC5441A8F6E26D9FFDCC567FB6A2B305DF809CB7FAE350,True,D6FF797BC0E33BE3D194471BD62D1727FE9C4DBF26F4EEE41143B9C70F560CF3,gappusin,True,16,False,False,False,1557,2,0,11,0.9987171263630532
repack,823592A26F2F64D546CB1279ECE58312711228DD7E1FF07879028F420FEF3ED4,True,6923F1041A4069A7E7F56C48EBBAF8CCC64459D08476E97A2A6ACBED94AECCE0,gappusin,True,12,False,False,False,150,2,6,6,0.9493670886075949
repack,A5F6EBC0B06FC1E75BA2D1AFDD812D2B4AFA3DFD604A7948F5026FDD015D8048,True,DB3844AB1A4A26C99B8FBDAE35F936BA1D7351C89CA62F676C18CD7AF72914E1,gappusin,True,17,False,False,True,2026,73,200,209,0.8812527185732927
repack,DA07CD0BC42B7B3E630A2961598265B70C678565F137BA753E4C74F25518C0FD,True,247BD3176C3DAC71244F57236E0202CB927207D8CAE7AABC9D8DB1F2170EFDE9,gappusin,True,20,False,False,False,290,2,0,3,0.9931506849315068
repack,A9B4F7BB917F29978CE96EA36CDD8CBF22349872717EB773EFD76A0A7E1CE02D,True,1E9704831396E8E428DA84FDB9C332293BE3E03F14FA133666588E55B84488EB,gappusin,True,19,False,False,False,1616,1,1,6,0.9987639060568603
repack,E6E17E03CEEE9825A250DE23077B85A2C90CBC7EACAEA4C9802E7AC459F1785C,True,B6A179FDF051B49BA52E55C9C67C3078BCD6821841F11135E44E0B875A76B155,gappusin,True,19,True,False,False,2933,0,659,11,0.9962635869565217
repack,A5F6EBC0B06FC1E75BA2D1AFDD812D2B4AFA3DFD604A7948F5026FDD015D8048,True,ECDD48C9F88944D333609E54B4BCC744B66A11BE21E9E771130285AB40E2013E,gappusin,True,13,False,False,True,2026,73,200,209,0.8812527185732927
repack,CA9ABD8910A23DD6495ED41FAA4A5AE4615D14FF314D1360469916DAFF3430B6,True,E6B10D2C8CE05BC4293CA357FEA30BCFCB349743B390C3B00D9339E20E66601E,gappusin,True,19,False,False,False,833,10,1,10,0.9869668246445498
repack,96BA3024C98B9D598E436B16B91365BB7B5738527A128AA86B2B2854C3CEB815,True,2EECE266894EF90BE0BB3EF27B4E9AC1EE22B671AC1FA9F141C900E431CC7663,gappusin,True,13,False,False,True,1173,1,1,6,0.9982978723404256
repack,4F01F731B29BCCCEF5502B0B0F9FDFB7C1EC33145B77140127A888D4F3AC09FB,True,8B21517D6E425E5855F77526FEDA4AF15BC8C237A29E1360F9E7FF08C11DC4C3,gappusin,True,28,False,False,False,17,1,1,6,0.8947368421052632
repack,0C6C57CCFEDE30D9BAFA2DDCAD74D34CB4ADB51F706964A7B25A766061D396BA,True,C9C46F2B11E7DEAA03FD8DAD84C7CBFA64DB843BED065A472BDAB1EED90D638E,gappusin,True,22,False,False,False,6728,2,0,3,0.999702823179792
repack,E6E17E03CEEE9825A250DE23077B85A2C90CBC7EACAEA4C9802E7AC459F1785C,True,B212C48941B65115D50669EAB1C3B654EFB3ED9044508706FB4EFA65CD1E5FC1,gappusin,True,26,True,False,False,2933,0,659,11,0.9962635869565217
repack,D0A59595749F1FA1F597F6D2879802BA406832C7444F0191E3A92F0BB8B2E94E,True,16200BF6964774ACD2F70554AAE07015BE803FBC27E8182CD9BD27063E53BF99,gappusin,True,18,False,False,False,257,1,1,6,0.9922779922779923
repack,8D1774BD952418CBE21DB1411CA517162E3C82DF931A2BE014E795F515C52EB8,True,48C6E643C965CE33ED12C3B27B479D13119AE22B416134C9EB09D2ABAF9AEEAD,gappusin,True,15,False,False,False,1082,2,1,10,0.9972350230414746
repack,A5F6EBC0B06FC1E75BA2D1AFDD812D2B4AFA3DFD604A7948F5026FDD015D8048,True,0231047DB111FDF4CC19F1F7F224D4877476ACBC4D19923BB71DA70E2C13CB22,gappusin,True,12,False,False,False,2026,73,200,209,0.8812527185732927
repack,6B95FA2DF841F4F7C35FE37E529BC3507E67310A1F291ED71C8F3CFCEEA6218D,True,674E6C776B997090380D9CA78CBFEA2CE0A85ABCF96A0ECACB90D30FF81301F7,gappusin,True,24,False,False,False,1407,1,1,6,0.9985805535841022
repack,2E3E3A3BDE2D28A5F04B44035F9BDA06F9CCA03B70D0A0CAD2DE09E14C1156B9,True,DF6ADC530BB742FB8605A56069133A331900D569EDC04FA71BB7A50B84A2BE2B,gappusin,True,10,False,False,False,2645,2,0,0,0.9992444276539478
repack,77B6335618E12E965888B6741C8383E7F5FE1B3E113D852548CC248468A57DE9,True,C697250D53D2481543D9EAE14905B1181D3BDCE63AA8D445A6F85EF416BEBA2A,gappusin,True,10,False,False,False,1081,2,1,10,0.9972324723247232
repack,AB55DCE115FB0A90BA8BCD42E0AC223C0F9D38C7F5964D01AAC04FA85862BA6B,True,81141687D08D3F1C8F283F392A12970AB1B9153DA161E60FAFE59EF37353AAE6,gappusin,True,16,False,False,False,2944,1,1,6,0.9993211133740665
repack,2E3E3A3BDE2D28A5F04B44035F9BDA06F9CCA03B70D0A0CAD2DE09E14C1156B9,True,9623FAF767323D9663E9BDB04D38EBC1D810B9ADE32BF7ED42B05EC02D18DD79,gappusin,True,10,False,False,False,2645,2,0,0,0.9992444276539478
repack,DC2839B99397C572CFA680B5E9BDA56E2511A9FD1892D04D85363DC4742C868A,True,5EF2B5D70F0B5035E17A8BEBC90EE20F7C36746A9E1FE29FF1450355A37DF36B,gappusin,True,16,False,False,False,1121,1,1,6,0.9982190560997328
repack,EFCDD9DC212DBAAF0302F8B8F5A60E73E5329B1E99AD9D3DD00C7DF4DCF94011,True,18B39BEC6165B9234695985DFD7E3B618A466965B39E21A5AE978DDF348235F7,None,False,0,False,False,False,11543,1,16,16,0.9985294117647059
repack,2E3E3A3BDE2D28A5F04B44035F9BDA06F9CCA03B70D0A0CAD2DE09E14C1156B9,True,10228EF7D03883D7FC1B4BFBD800DB1FBC9406D1F0CB50DE220B4695282C078B,gappusin,True,9,False,False,False,2645,2,0,0,0.9992444276539478
repack,4AE6C92AFC7AB971C3E4EA4C98FF2452E2036A2CAA692BAE1AB880DCC2A33432,True,E0F6D2C0E04D1BC6227A4F6A21C35A5B11D796F33E4BA42EC128B55757BFF761,gappusin,True,11,False,False,False,5880,2,0,0,0.999659979598776
repack,86CCA8CE709BEA710324CF8854CB19E7478B664837EA1CFC1965C9DB305F4852,True,90234A5A0BFCE8CEEA2FF409D7E9119FE1BE69DEB4A998B108B465A9CBF8FD5E,gappusin,True,11,False,False,False,2658,2,151,0,0.9992481203007518
repack,338F2B45A594EEB26F0BD122A2C5B7C4E7D0056E20B2BDE7ACB6B1ACF861A157,True,0F19D34D5CB83E12C247999E7AF7BB5FDCFAD40AC26FA3CBEF38B6F369368F8F,None,True,4,False,False,False,13327,104,81,93,0.9863084665482534
repack,ECD06EC97D25911D9D38C03175B1AAAE0092509BD2AADA2BC7EE2890705A87A8,True,FA3E61CB26A53E826B75BB42864CF6584C75CE02EEFD336230785A5DCDAD38BC,gappusin,True,19,False,False,False,836,4,1,10,0.9940546967895363
repack,977BDF0FA48419290436B4B1913780FDA187EA4AAE8BCF8B574A5CADA59B0C3B,True,655D068A767181EC16C91CAC8AB90BCC897C56F72D19F058FFE5E71A9308FD3A,gappusin,True,16,False,False,False,3963,2,1,10,0.9992435703479576
repack,E526FFC7BE344F62B285D00D089884551BB7B3D0F9221387D66CE527A3CDE5FE,True,3032F085F4A4E60887ED5C2F17159E2462D9B385B22BA5B1756ABBA6216248EE,gappusin,True,23,False,False,False,3813,2,0,11,0.9994757536041939
repack,226FA43B85ECE1E5E5193D6AAD8F44C359A52AF17C12B20A489F581745360814,True,505C0CDB71FAB1AC0372BF7E37A288EB17DB32AE1525E462B36C68CC96446BA6,gappusin,True,21,False,False,False,833,10,1,10,0.9869668246445498
repack,E9EAFE9CE28C0DBAFB5CA2F8F1B54C8887E36ABEC1D6EA63B8E8CFA2AE2DE5F4,True,AD2FE93BF97E4B5552891E289A09E206F9D181E39F490BBB09A8A8880B11534D,gappusin,True,22,False,False,False,64,2,6,15,0.8888888888888888
repack,B89A19FD64AA4E20C0C4F69D420B6A634D2577C2EF8C75FD1348FD8254A921F7,True,DAD285142F8E0F669D2591A1D25E55FA8449E3B68B3CEE6FDEEE70D0C6E7C316,gappusin,True,21,False,False,False,576,1,1,6,0.9965397923875432
repack,9F0F44A3798B6453B98C9D38208E1F3D4840EA6CDBA7F55BFFAF9D009A126DC6,True,D87054256DB66B48B8011C801AEC81E650BDDD4CEAF037465DC398CF63DE0664,gappusin,True,18,False,False,False,5697,4,1,10,0.9991231146965976
repack,9EFD7AE717D8645B6CEAF5B03F6558E6601D04E0F7C4A18741CCCC0E5390D972,True,CA05DDD16413E5C41009D623FC2BE53C4EA5A51AD79D496C1FEE4CF399D18BC1,gappusin,True,21,False,False,False,833,10,1,10,0.9869668246445498
repack,A5BBD2A926C87E559FC12838ED1962C17CDF3810F63266862E49E5B49CF683DF,True,7C4EB7DEAA76D9157EE78FE3CFB0390A8CD89A7BA64A53374F948041F77E3658,gappusin,True,20,False,False,False,249,2,1,10,0.9880952380952381
repack,9745B71BEAD42A6B534DBEC4095B590204F470B891712E97A7485ABD07006031,True,C6AA671F433735F820C16063BE6C591385937BEE25420DA7956E66F29354E404,gappusin,True,24,False,True,False,134,6,1,10,0.950354609929078
repack,CF298EC78484D377321DAD08A85C3DF705DD1AED521EF7C931DFCE41C6B77526,True,215303EFD2FB6B95C65EF7FF129561D4D0848669510C1903F25780FDC2BBC361,gappusin,True,18,False,False,False,267,2,1,10,0.9888888888888889
repack,4A3C11F23EC13B30F493BE325907423910CF5C526D662E13896FC9FE50E0E84A,True,93A30788538983E78CC6A61DE3611FC9497662CBC0C43C80E87CD8D53BD99E24,gappusin,True,15,False,False,False,1167,7,1,10,0.9931914893617021
repack,B6534EABC3DA122B2C5A5EB5FFDF4215EBD5738F1033690DBBAC3A592A122062,True,0943209DAAAC1766E93E5A2D4635F0FEDC0287477EA26C9457B1115463E9BD27,gappusin,True,20,False,False,False,864,2,1,10,0.9965397923875432
repack,B6534EABC3DA122B2C5A5EB5FFDF4215EBD5738F1033690DBBAC3A592A122062,True,C2CAA0F506AEC2608A3CF93D52593A65BAB0CB1B42485BE6EEEBF53DD0255BB3,gappusin,True,17,False,False,False,864,2,1,10,0.9965397923875432
repack,C69892AFF771481B579E2B220C8C31818FC5CD8ED4E0AA74DBF023AF7F836169,True,31C032CBA90FBCC9BE593D6A252FF3337958B358656426CAA0934E011D46AF2C,gappusin,True,12,False,False,False,2035,68,199,199,0.8840139009556907
repack,F3DC900969294DD471DC9E0EB175139D48A8A679AEBD79F27B4A72C6C911EDB8,True,8DD79F857E64F2EBE125AC203114DF8513DF7510CE8BAB866E14B51D12508944,gappusin,True,18,False,False,False,839,1,1,6,0.9976218787158145
repack,DA07CD0BC42B7B3E630A2961598265B70C678565F137BA753E4C74F25518C0FD,True,298B8CA7024283A0CFF1E540147228CBCE20674D403170104AD1457EDED2724D,gappusin,True,14,False,True,False,290,2,0,3,0.9931506849315068
repack,E56F1AD8DF51A7E5C1E0913F144CB46AE5CAD58FB4EA64E74BB218C228EE7A1F,True,91153F45C6A15C72CE16ADDDB75285D30B519643B9D8D0486F7DBF46DE5D528F,gappusin,True,18,False,False,False,3720,2,1,10,0.9991941982272361
repack,E6E17E03CEEE9825A250DE23077B85A2C90CBC7EACAEA4C9802E7AC459F1785C,True,D5B0B6C9178150091DEF7C36052AB1D1BB7940163D5127571CDA8E807B3B208E,gappusin,True,26,True,False,True,2933,0,659,11,0.9962635869565217
repack,17D7BD6B36762458AE8B9FC865FB33FCEBC7780951EE1A555891E08EDB3C53C3,True,3BCE60F9B06814D345BF8ED2161C367B211E27DFEEFC6C1A7CC27A99AF4529E4,gappusin,True,19,False,False,False,413,1,6,1,0.9951807228915662
repack,C69892AFF771481B579E2B220C8C31818FC5CD8ED4E0AA74DBF023AF7F836169,True,587444170ED32987A4E69312E8E62B5F9E8D195A018BF1578E5987AC669FECC8,gappusin,True,13,False,False,False,2301,1,0,0,0.9995655951346655
repack,B8E15BB6E24E986EED5D59ACA003C63A4C5626AD1743DD9F98A2FBBD098C541F,True,35B0E207127CE43408770C5471A1799BBD5B65ADB2297C292B94F59A56CC636A,gappusin,True,13,False,False,False,1613,4,1,10,0.9969097651421508
repack,E9EAFE9CE28C0DBAFB5CA2F8F1B54C8887E36ABEC1D6EA63B8E8CFA2AE2DE5F4,True,9CAE8637B79E294798BCD09DCA3F284484FF5A4E5A9B7E56A17BB62A0D97C471,gappusin,True,19,False,False,False,64,2,6,15,0.8888888888888888
repack,A481C3E3197217C5C7B6561D33165E87F6FB72F152618E4AF133C95B04E57181,True,66F1D5CD7A2F9D638AB2783ED936B112C553497C1C088AA04092EE677666F7DD,gappusin,True,21,False,False,False,2245,6,1,6,0.9968916518650088
repack,C4EF4B66B639ED8FFFB2B517EDB4FE832D57A53C8D1A439FC5B24217F47D719B,True,FD3290A14EB606D6508E957DF451DF2AD97B87BD1D8D9894A73680C3E4EE5343,gappusin,True,9,False,False,False,2944,1,4,6,0.9983045100033909
repack,0C6C57CCFEDE30D9BAFA2DDCAD74D34CB4ADB51F706964A7B25A766061D396BA,True,66DE47F109A38709487B99D4FA38363EEA32A1995820A29D2B5CE05CD79E53A7,gappusin,True,27,False,False,False,6728,2,0,3,0.999702823179792
repack,B6534EABC3DA122B2C5A5EB5FFDF4215EBD5738F1033690DBBAC3A592A122062,True,1344089A6FA53187F9C3B2EC42CB168858937C0AF7A764D464C96A2EA412A1B4,gappusin,True,19,False,False,False,864,2,1,10,0.9965397923875432
repack,6714456CAF82BAA7D7B827D882C3D3498AF4A2E100EFCC8B5F150DD2264B7BC3,True,904BDD4F93D076C0680B7CE732805FBE703ED3ECC12A92E6E4F72E0239D5EC51,gappusin,True,14,False,False,False,147,2,0,0,0.9865771812080537
repack,14C5624AB50A9B76134ACE6369D45D33DB137452273B0C22B862E74AB6D3D339,True,65BA71C3037A346FD0D8AAB86884CEE48211B1AE363DAD938B0233F6C1F910C9,gappusin,True,18,False,False,False,7445,1,1,6,0.9997314354773734
repack,68D85EFC76578CC7F9718C65A15C45FB033ED1048DE85E0C19A25BEA7B72FF3E,True,CD5E384B770F15FA83F9958E63C2DF60DCC666F3098C0F3ADB6293B1F82CE915,gappusin,True,7,False,False,False,2331,2,3,0,0.9991427346763824
repack,A27DB5214301C83C803C881D54CA81FA4EAF8E5215C07CABD160E25973C2E94B,True,1B4A10747B2424F0D9173E8F05338F33246B344F870A67F59FF774EB2B9A1480,gappusin,True,22,False,False,False,1187,1,1,6,0.9983179142136249
repack,581A4AE52F28074D496C4B926870CC5A818E2164FBDA16428755F5A88F6FE4A2,True,AC4C36216C0EE5969403D6C42F04D7B87ECAE4E1BE05E2695A192BECFB60EA89,gappusin,True,20,False,False,False,6108,2,0,3,0.9996726677577742
repack,2E484964C44823D70C5C136FA9735688449594662C0CFA0D140E10F1B96326FD,True,EA4912159A2F5419E4A58A359505AFEBF1ECA1363FA97F445090561B4673122F,gappusin,True,19,False,False,False,2152,7,1,10,0.9962962962962963
repack,5C5591790ABBF48A0E4F921CDC0719FE408A197EC17E5DC5F12B3C4C65397F9D,True,CF7C8AC33915A2C5BA26309A2F2A5ADA8E7DD3DF831A21C1C37A899EBE2B2749,gappusin,True,18,False,False,False,2243,8,1,10,0.9960035523978685
repack,8C5AD5CF9E9EEE16C96054CE4829AD6D68E551909F9A601B7767294BC62B3AE2,True,6E9F1ADFC9C2CBD33139B744D4E693DD7570481AB87DF54BC7AA2DE2D80F2E4D,gappusin,True,22,False,False,False,3271,1,1,10,0.9993889398105713
repack,38F2AC07406F5D49FCFCD12D37A35E53C347AF6BF815BA7CDACBBE6A2B714969,True,9DE42CA292E63A660A51202D610237FFA2ADF0C7FDE3982683AC5021EF45B6A8,gappusin,True,20,False,False,False,606,8,1,10,0.9853658536585366
repack,C5616B147FC273EAF29B407704C5D9475CB507015B06FD9CCB2120049FDBB567,True,93F9C41E25E5E78EA7E5CD2BADF97ADB3A2655021684852ED0B2C833F7DAD544,gappusin,True,21,False,False,False,2908,1,1,6,0.9993127147766323
repack,E936FE42A89687C62DF66C1F0FAFB87142FDE3DD3C011AD05167A5513AA03E47,True,EC52742A07E849F8912CA0558DC33A1B46A3BAC60996ACED3A82FE7F0FA24CB4,youmi,True,5,False,False,False,186,1,190,0,0.9946524064171123
repack,DD784B3BCB11B238B85000F7E5D99B6CC8AF7B4BDF5370B6C944EFFDC3F6A60E,True,FEF423FC457243CDD0630E5F3664F72B36EA3A1D58D3D12608DA8E2824B152AC,gappusin,True,19,False,False,False,250,1,1,6,0.9920634920634921
repack,17D7BD6B36762458AE8B9FC865FB33FCEBC7780951EE1A555891E08EDB3C53C3,True,2D62F46E7100D3A6C5A46CF22D3D5F516ACA88D2DEF55F4947C5E37892CBD555,gappusin,True,21,False,False,False,413,1,6,1,0.9951807228915662
repack,EB908552D007066B39E2796D11F9805B391E6B6BD059E48FD5C3431644B41C45,True,812438F68B98E1BA1B819CF6D4B6A5C34171DE3D56E57F4224856BEFE4D60F56,gappusin,True,19,False,False,False,5196,0,292,283,0.9483482387296952
repack,0A1101133B34F9BD46B65A2FE70DA87D96B782BC2BFE0402EBAA1256116F6F29,True,1225F5CAA47BEFE7E2FC8C55B5052204EE18BAAE82F37568572F458A277A153C,None,False,0,False,False,False,888,0,21,21,0.976897689768977
repack,0A50FE92039A04AF71FF3270159DA9C84E90871D2ABB22A3C3A864FABC2C17BE,True,AD580DB6324C4E1E1FBD2C9CBB053C350B063F38DFC1C7F7B53CE0676D84F4B8,None,False,0,False,False,False,29,2,10,10,0.7073170731707317
repack,C755A6A9639D73CAEE5DF41F0DFBC4A8EDAD012C0DFEFF3546925C3A75A8B98E,True,CB7F08F776CB3BCC828916B82FD4F5D33586E9941CDF43136B479326222CE886,None,False,0,False,False,False,704,2,10,10,0.9832402234636871
repack,0C6C57CCFEDE30D9BAFA2DDCAD74D34CB4ADB51F706964A7B25A766061D396BA,True,745EFB93D1F01FD0C5064D3694C77E419EF348074F1BD43E08934C8332119CEC,smsreg,True,15,False,False,False,6731,2,0,0,0.999702955591861
repack,0ACBCCAE4958881D430B53AD9C5F0DF4B9CD1971E1AF07B2F34F3DD0F3729B49,True,22DA89D83A716B81AB6CC02CDB7C6FA07B3BBBB5E37FD4BC9BAE9400AB97BC57,None,False,0,False,False,False,453,3,0,2,0.993421052631579
repack,889200B2698D1D27EC67E1518FD3CDE56D7EF4F47CE7C78CC0F709FD64C88FE5,True,52EE30D656D82006827D6C6F47FAF2A8896A8A02C76B701B8126EDE1A4AB9781,airpush,True,20,True,False,False,2778,3,9175,8,0.9960559340265328
repack,663BF6A5C7054EB920D76A4E1B508BC870F98215373CF23878B0B13920174AF9,True,B266407BC7FACFDD9827DF8F7037405F18DA73647CEE39B83016DDE5FBF5AB1B,revmob,True,12,True,False,True,62,9,526,138,0.2966507177033493
repack,C6B45601B7CE3075C47139B46779AC01B298E66155428B11A0EFC399CF9F88BA,True,AD0EBEB47D3353E0DEF48873C7A4881935524776CE50E3E3EF25A2127B075987,leadbolt,True,15,True,False,False,3457,9,1271,18,0.9922502870264064
repack,0AEA0640970328E0F2D855CC764102D4020B1BCF478E0D26AC07949745B8F4DF,True,D465A5F238660605DDCF7BF7EA724EE2C8A2A3760DF24EC6590C343C8B482C56,None,False,0,False,False,False,5817,1,95,102,0.9837645865043125
repack,0D8A9A1DEE44345E0D5325D2A966F8CE8AD269835B331D0F7D9FE523C2A14463,True,DFDDE13618E646B79A7520A9EF833473D8C93874B54C69127EB7C2DF603C7212,appsgeyser,True,9,True,False,False,812,0,9,2,0.9975429975429976
repack,A4E545F4F19E3636F283DDFFEECAAC9C43110CD7F8ACE1CB3693F13339BC007F,True,14BBE2CFC97A5E45CB23C77B95B0F96B99DD67EA64F1D9485C9A52203CDAD748,revmob,True,10,False,True,True,3348,6,532,14,0.994061757719715
repack,765A6020D092CFE28D9AEF526D599F41B44F1B137392C6FCA86150ADF9C60E73,True,C1E696B4D041A384A93BB8CE0F63E668574440B5FA6619AC159A2970D5C66AB4,None,False,0,True,False,False,375,1,2132,0,0.9973404255319149
repack,0AEEAD6D748B27747D773D577A0793065A91AEDFCBEE7777026EF07098249277,True,DE311C3D3E08F28DC635391D96E24D51AF0E92BE3ECB3F7F72F36AE78613C288,leadbolt,True,18,True,False,True,2567,22,623,16,0.9854126679462571
repack,A4E545F4F19E3636F283DDFFEECAAC9C43110CD7F8ACE1CB3693F13339BC007F,True,BFEF74A45DA9D4A40107418B8526DBB2956C52D244E637D6ECB194CFF9A7F60B,revmob,True,11,False,True,False,3348,6,532,14,0.994061757719715
repack,CBFCEE61AC6EDD945AB7D528919B31957D6AA56C7E40D8B9EF44A99EC46B27B3,True,F4413C11DAAF8178269E3365D65A9C29E415EC8544EA038C84F28C7C012FA6E9,leadbolt,True,19,True,False,False,148,4,650,10,0.9135802469135802
repack,A4E545F4F19E3636F283DDFFEECAAC9C43110CD7F8ACE1CB3693F13339BC007F,True,A3FACA90FB66A55BC696CF900EEAAB2AD296FFB049598F35A24C2866E7170661,revmob,True,15,False,False,False,2667,80,1121,621,0.7918646080760094
repack,889200B2698D1D27EC67E1518FD3CDE56D7EF4F47CE7C78CC0F709FD64C88FE5,True,BDF2C05806F7A60B3429A999CA136DA964082E79E47B5D9C159CF13AA0771A54,airpush,True,18,True,False,False,2782,0,892,7,0.9974901398350663
